gene,lpv_Treated_vs_Untreated,lpv_Untreated_vs_Initial,annot,KOG
Acropora_013509,-1.4145204296817335,4.477015624959543,RNA binding,RNA binding
Acropora_013590,4.472088205780537,-12.08113236440684,forkhead box,forkhead box
Acropora_013591,-1.3981536211043626,17.277286658760232,intracellular protein transport,intracellular protein transport
Acropora_013598,1.4117765489065697,-1.535268847584199,zymogen granule exocytosis,zymogen granule exocytosis
Acropora_013599,-1.549828070191631,10.08070655197172,signal peptide processing,signal peptide processing
Acropora_013627,-1.0009537261572512,2.2368311776668284,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase
Acropora_013651,-1.3199083365059012,1.1410128562276949,NA,NA
Acropora_013659,-1.4491911369890909,8.913907699597312,Cytosolic acyl coenzyme A thioester,Cytosolic acyl coenzyme A thioester
Acropora_013672,-1.9272601651917103,8.707236782494299,"3-kinase, catalytic subunit","3-kinase, catalytic subunit"
Acropora_013679,3.1916210695874336,-3.3375742291395576,c-SKI Smad4 binding domain,c-SKI Smad4 binding domain
Acropora_013680,1.5110509384736948,-2.8778558780631904,rho guanine nucleotide exchange factor,rho guanine nucleotide exchange factor
Acropora_013682,2.062683721242324,-3.655373804674622,positive regulation of bicellular tight junction assembly,positive regulation of bicellular tight junction assembly
Acropora_013689,-1.3691172233403328,4.560588095916339,endocytosis,endocytosis
Acropora_013696,2.047289973051816,-1.0953198642874495,EF-hand domain pair,EF-hand domain pair
Acropora_013703,1.1607326269218838,-1.2962933992066388,frizzled binding,frizzled binding
Acropora_013707,7.6560789855907885,-1.528946965857078,homophilic cell adhesion via plasma membrane adhesion molecules,homophilic cell adhesion via plasma membrane adhesion molecules
Acropora_013729,1.7604870373682273,-5.0281978745777405,-,-
Acropora_013750,2.7406279531444264,-1.9205197358468877,ATP-dependent RNA helicase,ATP-dependent RNA helicase
Acropora_013789,-1.480197369801752,18.54289166021468,phosphopyruvate hydratase activity,phosphopyruvate hydratase activity
Acropora_013796,-1.0562519777471504,8.905212935150793,eukaryotic translation initiation factor,eukaryotic translation initiation factor
Acropora_013797,-1.205300584723165,7.688686858599709,procollagen-proline 4-dioxygenase activity,procollagen-proline 4-dioxygenase activity
Acropora_013803,1.1496631721219737,-1.9659558065730205,NA,NA
Acropora_013812,1.0594561789701782,-7.6465258161678555,"Pleckstrin homology domain containing, family G (with RhoGef domain) member","Pleckstrin homology domain containing, family G (with RhoGef domain) member"
Acropora_013822,1.0049161048644775,3.6275684753911044,NA,NA
Acropora_013832,-1.2122585284298009,9.753674526304232,sequence-specific DNA binding,sequence-specific DNA binding
Acropora_013834,2.5329826534232236,-5.326567659656683,transcription activator 1,transcription activator 1
Acropora_013840,-1.0009537261572512,9.647734559965457,NA,NA
Acropora_013863,1.0959968999398955,-3.3302121637379956,NA,NA
Acropora_013880,3.2165104295134572,-28.034554400343378,NA,NA
Acropora_013887,2.447571201250865,-13.050932821485977,NA,NA
Acropora_013889,1.359091881373616,-2.120441805510119,carbohydrate binding,carbohydrate binding
Acropora_013902,1.7277575646552488,-1.6347250599468528,DDB1- and CUL4-associated factor 10,DDB1- and CUL4-associated factor 10
Acropora_013931,1.64544527640609,-2.8809902364705895,"base-excision repair, DNA ligation","base-excision repair, DNA ligation"
Acropora_013932,2.164395924020364,-2.0131223171929116,glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity,glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity
Acropora_013936,3.213917749779303,-12.348277321132496,NA,NA
Acropora_013974,4.663803878534321,-12.529578123073525,"Urease alpha-subunit, N-terminal domain","Urease alpha-subunit, N-terminal domain"
Acropora_014007,-1.2322418708921512,1.525558299232871,hydrolase activity,hydrolase activity
Acropora_014032,1.7622470896659708,-6.316834256841391,NA,NA
Acropora_014074,-2.5695886724314305,1.7968237139145602,NA,NA
Acropora_014094,-2.080708317613831,2.2242494902325602,Signal recognition particle receptor,Signal recognition particle receptor
Acropora_014116,-1.1422181813968773,3.8816821830601356,BMP signaling pathway involved in spinal cord dorsal/ventral patterning,BMP signaling pathway involved in spinal cord dorsal/ventral patterning
Acropora_014127,-1.1431251583302686,1.5360474607485217,Domain of unknown function (DUF4419),Domain of unknown function (DUF4419)
Acropora_014229,-2.5597281036929322,5.746628156498966,Domain of unknown function (DUF4419),Domain of unknown function (DUF4419)
Acropora_014322,-1.0054059356164287,5.324015142335985,exocyst assembly,exocyst assembly
Acropora_014341,-1.2529001724836697,5.986734197732528,NA,NA
Acropora_014372,1.1335631285106675,-1.5843863219813143,AMPA glutamate receptor activity,AMPA glutamate receptor activity
Acropora_014379,1.5319892436213658,-4.363682192216897,nuclear pore complex assembly,nuclear pore complex assembly
Acropora_014387,1.0507915239005226,-2.9798919768180228,nuclear export,nuclear export
Acropora_014558,-2.144049197267014,4.223024346176972,NA,NA
Acropora_014596,1.3755557648131589,-2.5783096504290324,NA,NA
Acropora_014669,1.9999481029302282,-1.8993355746057232,NA,NA
Acropora_014682,1.2824491707564862,-1.0557990414933351,cerebellar Purkinje cell layer maturation,cerebellar Purkinje cell layer maturation
Acropora_014701,-2.1260231535489327,15.843315246978845,translocon-associated protein,translocon-associated protein
Acropora_014702,-1.5155819220030011,1.5224803073446134,RNA polymerase II subunit A C-terminal domain phosphatase,RNA polymerase II subunit A C-terminal domain phosphatase
Acropora_014703,-1.436186429559741,4.906019475478378,negative regulation of programmed cell death,negative regulation of programmed cell death
Acropora_014709,2.2319272648063473,-5.370165678191212,Poly (ADP-ribose) polymerase,Poly (ADP-ribose) polymerase
Acropora_014719,-1.1249950277770868,3.187897097593348,cationic amino acid transporter,cationic amino acid transporter
Acropora_014722,-1.2228184602507526,4.147496118347389,NA,NA
Acropora_014727,8.212983923253692,-8.69072668949614,Low affinity cationic amino acid transporter 2-like,Low affinity cationic amino acid transporter 2-like
Acropora_014757,-2.161177563338767,8.092181054235647,"Solute carrier family 33 (acetyl-CoA transporter), member 1","Solute carrier family 33 (acetyl-CoA transporter), member 1"
Acropora_014766,-4.547051070929751,5.662997778563147,Hemicentin 1,Hemicentin 1
Acropora_014847,4.8129638316226515,-5.2699948173597395,NA,NA
Acropora_014874,2.360830947313897,-5.686455287336439,telomerase activity,telomerase activity
Acropora_014875,-2.5902511604049603,-1.7866561883281702,Monoamine oxidase,Monoamine oxidase
Acropora_014883,-1.3086432253843534,4.672910293561327,NA,NA
Acropora_014885,-1.1661681628174254,10.245735058426568,tubulin complex assembly,tubulin complex assembly
Acropora_014902,-1.0049161048644775,4.437922253026761,Zinc-binding dehydrogenase,Zinc-binding dehydrogenase
Acropora_014941,1.0824930863430273,-4.946236242769489,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
Acropora_014965,-1.4096172336700894,1.550600411036239,radial spoke head protein 3 homolog,radial spoke head protein 3 homolog
Acropora_014986,-3.0736030901513325,18.507115584291796,sequestering of actin monomers,sequestering of actin monomers
Acropora_014987,-2.8957023334438103,8.894656510219999,NA,NA
Acropora_015004,5.072745833823411,-6.030076135563786,NA,NA
Acropora_015007,-1.8376706367313422,-4.35022644797613,3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity,3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity
Acropora_015023,-1.6704246103077818,6.183417446850324,-,-
Acropora_015024,-1.5880268505257897,7.6876816142519875,Destroys radicals which are normally produced within the cells and which are toxic to biological systems,Destroys radicals which are normally produced within the cells and which are toxic to biological systems
Acropora_015031,1.358316792098042,-3.4709943104302896,May play a role in anchoring the cytoskeleton to the plasma membrane,May play a role in anchoring the cytoskeleton to the plasma membrane
Acropora_015034,2.5425225717756006,-1.892544318305927,NA,NA
Acropora_015037,-1.5155819220030011,4.294262088350479,NA,NA
Acropora_015041,-1.6459724465715901,1.960639390890784,NA,NA
Acropora_015050,-1.6459724465715901,4.130439693487723,Methyltransferase domain,Methyltransferase domain
Acropora_015051,1.8821418643704475,-13.627629846639655,NA,NA
Acropora_015089,-1.6207645530294306,6.206163869279718,vacuolar transport,vacuolar transport
Acropora_015093,-1.3215813574807291,-1.1387657183637285,structural constituent of cuticle,structural constituent of cuticle
Acropora_015119,-1.1275578781486464,1.3901836397903224,Olfactomedin-like,Olfactomedin-like
Acropora_015134,-1.2708707616109014,5.080338934744161,inositol,inositol
Acropora_015148,-2.397953497665939,5.071319907177651,Wnt-protein binding,Wnt-protein binding
Acropora_015149,3.2926372028227076,-6.1862476851371335,NA,NA
Acropora_015150,1.2366313835085196,-1.7243465233116921,NA,NA
Acropora_015162,-6.80698647295344,9.467746421686483,PEST proteolytic signal containing nuclear protein,PEST proteolytic signal containing nuclear protein
Acropora_015163,-3.3906142578016216,4.743168953308037,NA,NA
Acropora_015165,-3.556591074548762,15.584786044827577,"negative regulation of retrograde protein transport, ER to cytosol","negative regulation of retrograde protein transport, ER to cytosol"
Acropora_015174,3.374254667269099,-3.6826457061186817,regulation of phosphorylation of RNA polymerase II C-terminal domain,regulation of phosphorylation of RNA polymerase II C-terminal domain
Acropora_015187,-1.7589028586634503,8.358777521094025,activating signal cointegrator 1 complex subunit,activating signal cointegrator 1 complex subunit
Acropora_015216,1.5408188990634164,-5.883905990338201,-,-
Acropora_015225,-1.68459412381811,2.986489051774062,alkaline phosphatase activity,alkaline phosphatase activity
Acropora_015243,-1.3890356023543022,8.842807064726179,"SH3-binding, glutamic acid-rich protein","SH3-binding, glutamic acid-rich protein"
Acropora_015245,1.4763364712868854,-4.44115977667359,"Solute carrier organic anion transporter family, member","Solute carrier organic anion transporter family, member"
Acropora_015257,1.0158635816304582,-2.357883598033071,EF-hand domain pair,EF-hand domain pair
Acropora_015270,1.01023558619184,-6.107138242246834,calcium ion-regulated exocytosis of neurotransmitter,calcium ion-regulated exocytosis of neurotransmitter
Acropora_015274,-1.7072795171498514,4.0803738399679546,lactation elevated,lactation elevated
Acropora_015278,-2.2607276517423194,4.184704377733224,NA,NA
Acropora_015316,7.495995937315756,-8.650003558682897,coagulation factor V,coagulation factor V
Acropora_015317,9.136062812387475,-7.293654732869551,Contactin associated protein-like 2a,Contactin associated protein-like 2a
Acropora_015323,1.474566745306752,-2.117026443480301,Structural maintenance of chromosomes,Structural maintenance of chromosomes
Acropora_015337,1.6714708786864207,-3.0332264246588583,glutathione hydrolase activity,glutathione hydrolase activity
Acropora_015349,-2.085285973174652,1.1931653887114029,serine-pyruvate transaminase activity,serine-pyruvate transaminase activity
Acropora_015355,1.5142409245867203,-2.3395056044365243,NA,NA
Acropora_015356,3.05141040545431,-8.58543899249341,NA,NA
Acropora_015366,-1.9215811848085878,1.742057769639905,spectrin binding,spectrin binding
Acropora_015371,1.9821025629280797,-5.735869081583435,motor activity,motor activity
Acropora_015375,-2.065946850937717,11.214995522233338,"negative regulation of mRNA splicing, via spliceosome","negative regulation of mRNA splicing, via spliceosome"
Acropora_015379,1.6459724465715901,-2.3509311665007253,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Acropora_015389,10.397715422224119,-17.09704554709162,NADP-retinol dehydrogenase activity,NADP-retinol dehydrogenase activity
Acropora_015453,2.088222977462992,-3.2075759251686233,NA,NA
Acropora_015455,-3.9360021191548005,9.303713049303433,peptidyl-tryptophan modification,peptidyl-tryptophan modification
Acropora_015541,4.8050499158545925,-17.100512148542045,NA,NA
Acropora_015559,1.3479933331294964,-2.820882039223477,NA,NA
Acropora_015577,1.330676570442714,-1.2177481401374453,Subtilase family,Subtilase family
Acropora_015582,1.766782879720598,-16.172392844550366,NA,NA
Acropora_015598,6.44435194797761,-3.425954678144587,Belongs to the MCM family,Belongs to the MCM family
Acropora_015611,-2.2088274389764257,1.8312332522955068,Belongs to the peptidase M10A family,Belongs to the peptidase M10A family
Acropora_015612,-1.5715255476250254,1.1374371655733018,Belongs to the peptidase M10A family,Belongs to the peptidase M10A family
Acropora_015613,-2.3224482033506075,2.6690971508945505,NA,NA
Acropora_015620,1.3270600739086067,-5.370165678191212,NA,NA
Acropora_015646,-1.256214119560413,13.774730719512936,UPF0364 protein C6orf211 homolog,UPF0364 protein C6orf211 homolog
Acropora_015678,4.935478940172993,-14.651175341611467,von Willebrand factor (vWF) type A domain,von Willebrand factor (vWF) type A domain
Acropora_015683,3.541337639268053,-4.8842220298593055,cell division,cell division
Acropora_015693,-1.3650911502624328,2.0780607329695964,activation of NF-kappaB-inducing kinase activity,activation of NF-kappaB-inducing kinase activity
Acropora_015703,1.9821025629280797,-8.558757716258691,phosphatidylinositol-3-phosphate binding,phosphatidylinositol-3-phosphate binding
Acropora_015708,-1.6554054924063406,9.515655671297205,"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties","Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties"
Acropora_015724,-1.5588955493986423,1.3136001550259642,NA,NA
Acropora_015731,-1.4749099455166357,6.054511081262905,NA,NA
Acropora_015744,1.8384526480157797,-5.23002088377871,amine oxidase,amine oxidase
Acropora_015764,-1.2734808320523352,2.984929087286624,bicarbonate binding,bicarbonate binding
Acropora_015765,-1.847141921085238,1.0408036837648214,transmembrane receptor protein tyrosine kinase activity,transmembrane receptor protein tyrosine kinase activity
